ds,yhat,sku_id,qty_total,revenue,price,forecasted_revenue,abs_error,pct_error,weighted_error
2025-02-10,0.27382620585322953,38800819249,0,0.0,0.0,0.0,0.27382620585322953,,0.0
2025-02-17,0.257133689189376,38800819249,0,0.0,0.0,0.0,0.257133689189376,,0.0
2025-02-24,0.3140367449882786,38800819249,1,0.0,0.0,0.0,0.6859632550117214,0.6859632550117214,0.0
2025-02-03,0.34347394007816867,38800942867,0,,0.0,0.0,0.34347394007816867,,
2025-02-10,0.32578108865017785,38800942867,0,0.0,0.0,0.0,0.32578108865017785,,0.0
2025-02-17,0.27181922417708254,38800942867,0,0.0,0.0,0.0,0.27181922417708254,,0.0
2025-02-24,0.22608691043042148,38800942867,0,0.0,0.0,0.0,0.22608691043042148,,0.0
2025-02-03,0.3529358994544876,38801183774,0,0.0,0.0,0.0,0.3529358994544876,,0.0
2025-02-10,0.4680386889301171,38801183774,0,0.0,0.0,0.0,0.4680386889301171,,0.0
2025-02-17,0.8000839474805631,38801183774,0,0.0,0.0,0.0,0.8000839474805631,,0.0
2025-02-24,1.1153249778477667,38801183774,0,0.0,0.0,0.0,1.1153249778477667,,0.0
2025-02-03,0.4245650308312022,38801498118,0,0.0,0.0,0.0,0.4245650308312022,,0.0
2025-02-10,0.29160906273628123,38801498118,0,0.0,0.0,0.0,0.29160906273628123,,0.0
2025-02-17,0.2825049437815387,38801498118,0,0.0,0.0,0.0,0.2825049437815387,,0.0
2025-02-24,0.3834282523974817,38801498118,0,0.0,0.0,0.0,0.3834282523974817,,0.0
2025-02-03,0.8875182616637698,38801689265,0,0.0,0.0,0.0,0.8875182616637698,,0.0
2025-02-10,1.0231637385062604,38801689265,0,0.0,0.0,0.0,1.0231637385062604,,0.0
2025-02-17,0.9122172798822439,38801689265,0,0.0,0.0,0.0,0.9122172798822439,,0.0
2025-02-24,0.700498677848568,38801689265,0,0.0,0.0,0.0,0.700498677848568,,0.0
2025-02-03,0.15595840140191033,38801749516,0,0.0,0.0,0.0,0.15595840140191033,,0.0
2025-02-10,0.054148416012764905,38801749516,0,0.0,0.0,0.0,0.054148416012764905,,0.0
2025-02-17,-0.01661317302734791,38801749516,0,0.0,0.0,-0.0,0.01661317302734791,,0.0
2025-02-24,-0.010247087886941939,38801749516,0,0.0,0.0,-0.0,0.010247087886941939,,0.0
2025-02-03,-0.01376281068248332,38802030325,0,0.0,0.0,-0.0,0.01376281068248332,,0.0
2025-02-10,-0.005384396234699135,38802030325,0,0.0,0.0,-0.0,0.005384396234699135,,0.0
2025-02-17,0.0028548989934302597,38802030325,0,0.0,0.0,0.0,0.0028548989934302597,,0.0
2025-02-24,-0.0015960261042452031,38802030325,0,0.0,0.0,-0.0,0.0015960261042452031,,0.0
2025-02-03,0.10264813241158374,38802044766,0,0.0,0.0,0.0,0.10264813241158374,,0.0
2025-02-10,0.10599923379084793,38802044766,0,0.0,0.0,0.0,0.10599923379084793,,0.0
2025-02-17,0.14288724515622994,38802044766,0,0.0,0.0,0.0,0.14288724515622994,,0.0
2025-02-24,0.09536120812371406,38802044766,0,0.0,0.0,0.0,0.09536120812371406,,0.0
2025-02-03,-0.004539622390808053,3880204628,0,0.0,0.0,-0.0,0.004539622390808053,,0.0
2025-02-10,-0.007206809215300994,3880204628,0,0.0,0.0,-0.0,0.007206809215300994,,0.0
2025-02-17,0.017216262793340473,3880204628,0,0.0,0.0,0.0,0.017216262793340473,,0.0
2025-02-24,0.02948060441948279,3880204628,0,0.0,0.0,0.0,0.02948060441948279,,0.0
2025-02-03,1.2105731061128262,38802062486,0,0.0,0.0,0.0,1.2105731061128262,,0.0
2025-02-10,0.6585355812514233,38802062486,0,0.0,0.0,0.0,0.6585355812514233,,0.0
2025-02-17,0.3782893761904328,38802062486,1,0.0,0.0,0.0,0.6217106238095672,0.6217106238095672,0.0
2025-02-24,0.7177954712025375,38802062486,0,,0.0,0.0,0.7177954712025375,,
2025-02-03,1.1762111126029258,38802063648,0,0.0,0.0,0.0,1.1762111126029258,,0.0
2025-02-10,1.116652629747266,38802063648,1,0.0,0.0,0.0,0.11665262974726609,0.11665262974726609,0.0
2025-02-17,1.0375428026678806,38802063648,0,924.0,0.0,0.0,1.0375428026678806,,958.6895496651216
2025-02-24,1.0533488956574568,38802063648,0,0.0,0.0,0.0,1.0533488956574568,,0.0
2025-02-03,0.6715196043242324,38834652679,0,0.0,0.0,0.0,0.6715196043242324,,0.0
2025-02-10,0.6122357206263247,38834652679,0,0.0,0.0,0.0,0.6122357206263247,,0.0
2025-02-17,0.5004727688870356,38834652679,1,0.0,0.0,0.0,0.4995272311129644,0.4995272311129644,0.0
2025-02-24,0.431795535967993,38834652679,1,,0.0,0.0,0.568204464032007,0.568204464032007,
2025-02-03,-0.05428131961430607,38854310471,0,0.0,0.0,-0.0,0.05428131961430607,,0.0
2025-02-10,-0.08890426960621146,38854310471,0,0.0,0.0,-0.0,0.08890426960621146,,0.0
2025-02-17,-0.05455452998361139,38854310471,0,0.0,0.0,-0.0,0.05455452998361139,,0.0
2025-02-24,0.007744406519375257,38854310471,0,0.0,0.0,0.0,0.007744406519375257,,0.0
2025-02-03,0.00902859773371779,38854484797,0,0.0,0.0,0.0,0.00902859773371779,,0.0
2025-02-10,-0.006495583013738958,38854484797,0,0.0,0.0,-0.0,0.006495583013738958,,0.0
2025-02-17,-0.017289960709112838,38854484797,1,0.0,0.0,-0.0,1.0172899607091128,1.0172899607091128,0.0
2025-02-24,-0.008667440836728272,38854484797,0,1815.0,0.0,-0.0,0.008667440836728272,,15.731405118661813
2025-02-03,-0.1449609242425445,38854578923,0,0.0,0.0,-0.0,0.1449609242425445,,0.0
2025-02-10,-0.2186617714159979,38854578923,0,0.0,0.0,-0.0,0.2186617714159979,,0.0
2025-02-17,-0.3000958274904329,38854578923,0,0.0,0.0,-0.0,0.3000958274904329,,0.0
2025-02-24,-0.2784515881292101,38854578923,0,0.0,0.0,-0.0,0.2784515881292101,,0.0
2025-02-03,0.16333647686775113,38854638939,0,0.0,0.0,0.0,0.16333647686775113,,0.0
2025-02-10,0.22764282233172367,38854638939,0,0.0,0.0,0.0,0.22764282233172367,,0.0
2025-02-17,0.23928613210304361,38854638939,0,0.0,0.0,0.0,0.23928613210304361,,0.0
2025-02-24,0.20483972828010272,38854638939,0,0.0,0.0,0.0,0.20483972828010272,,0.0
2025-02-03,0.06521012883365981,38854871121,0,0.0,0.0,0.0,0.06521012883365981,,0.0
2025-02-10,0.012907119623994892,38854871121,0,0.0,0.0,0.0,0.012907119623994892,,0.0
2025-02-17,0.07609588030353899,38854871121,0,0.0,0.0,0.0,0.07609588030353899,,0.0
2025-02-24,0.20770353722956994,38854871121,0,0.0,0.0,0.0,0.20770353722956994,,0.0
2025-02-03,0.7423282326864191,38873536553,2,,0.0,0.0,1.2576717673135809,0.6288358836567904,
2025-02-10,0.5766494866308732,38873536553,0,,0.0,0.0,0.5766494866308732,,
2025-02-17,0.44143425812733383,38873536553,1,0.0,0.0,0.0,0.5585657418726662,0.5585657418726662,0.0
2025-02-24,0.4213323254810897,38873536553,0,0.0,0.0,0.0,0.4213323254810897,,0.0
2025-02-03,-0.07497979579967985,38874052232,0,0.0,0.0,-0.0,0.07497979579967985,,0.0
2025-02-10,-0.005621421827222136,38874052232,0,0.0,0.0,-0.0,0.005621421827222136,,0.0
2025-02-17,0.020998858986618858,38874052232,0,0.0,0.0,0.0,0.020998858986618858,,0.0
2025-02-24,-0.034577324296179435,38874052232,1,0.0,0.0,-0.0,1.0345773242961793,1.0345773242961793,0.0
2025-02-03,0.16707190258926918,39233070674,0,0.0,0.0,0.0,0.16707190258926918,,0.0
2025-02-10,0.21441851843144832,39233070674,0,0.0,0.0,0.0,0.21441851843144832,,0.0
2025-02-17,0.20028574990353226,39233070674,0,0.0,0.0,0.0,0.20028574990353226,,0.0
2025-02-24,0.10502775767767795,39233070674,0,0.0,0.0,0.0,0.10502775767767795,,0.0
2025-02-03,0.14382747093110446,39233433918,0,0.0,0.0,0.0,0.14382747093110446,,0.0
2025-02-10,0.214061010186201,39233433918,0,0.0,0.0,0.0,0.214061010186201,,0.0
2025-02-17,0.30232083555686207,39233433918,0,0.0,0.0,0.0,0.30232083555686207,,0.0
2025-02-24,0.3232456254026959,39233433918,0,0.0,0.0,0.0,0.3232456254026959,,0.0
2025-02-03,0.6980086703071198,39233458243,1,,0.0,0.0,0.30199132969288023,0.30199132969288023,
2025-02-10,0.555090725586222,39233458243,0,,0.0,0.0,0.555090725586222,,
2025-02-17,0.5804133602486612,39233458243,0,0.0,0.0,0.0,0.5804133602486612,,0.0
2025-02-24,0.6459903755507961,39233458243,1,,0.0,0.0,0.3540096244492039,0.3540096244492039,
2025-02-03,0.7104012376999923,39234021695,1,0.0,0.0,0.0,0.2895987623000077,0.2895987623000077,0.0
2025-02-10,1.0097612194423453,39234021695,0,0.0,0.0,0.0,1.0097612194423453,,0.0
2025-02-17,1.3028623106972368,39234021695,1,,0.0,0.0,0.3028623106972368,0.3028623106972368,
2025-02-24,1.449461892196992,39234021695,0,0.0,0.0,0.0,1.449461892196992,,0.0
2025-02-03,0.04532463574983177,39267672963,0,0.0,0.0,0.0,0.04532463574983177,,0.0
2025-02-10,0.028929481401541522,39267672963,0,0.0,0.0,0.0,0.028929481401541522,,0.0
2025-02-17,-0.003723955588552579,39267672963,0,0.0,0.0,-0.0,0.003723955588552579,,0.0
2025-02-24,-0.006886234526281929,39267672963,0,0.0,0.0,-0.0,0.006886234526281929,,0.0
2025-02-03,-0.07233727657744354,39267673237,0,0.0,0.0,-0.0,0.07233727657744354,,0.0
2025-02-10,-0.008115390853467063,39267673237,0,0.0,0.0,-0.0,0.008115390853467063,,0.0
2025-02-17,0.042379997054516456,39267673237,0,0.0,0.0,0.0,0.042379997054516456,,0.0
2025-02-24,0.024023575322138023,39267673237,0,0.0,0.0,0.0,0.024023575322138023,,0.0
2025-02-03,0.03541117962614458,3926767355,0,0.0,0.0,0.0,0.03541117962614458,,0.0
2025-02-10,0.046595465238173234,3926767355,0,0.0,0.0,0.0,0.046595465238173234,,0.0
2025-02-17,0.01682805787100792,3926767355,0,0.0,0.0,0.0,0.01682805787100792,,0.0
2025-02-24,-0.056861362783807254,3926767355,0,0.0,0.0,-0.0,0.056861362783807254,,0.0
2025-02-03,0.18321785370899235,39267673893,0,0.0,0.0,0.0,0.18321785370899235,,0.0
2025-02-10,0.1634150773046648,39267673893,0,0.0,0.0,0.0,0.1634150773046648,,0.0
2025-02-17,0.11339963273659831,39267673893,2,0.0,0.0,0.0,1.8866003672634017,0.9433001836317009,0.0
2025-02-24,0.10874425431029516,39267673893,0,0.0,0.0,0.0,0.10874425431029516,,0.0
2025-02-03,0.01959399837676544,39267674193,0,0.0,0.0,0.0,0.01959399837676544,,0.0
2025-02-10,0.028987832451549483,39267674193,0,0.0,0.0,0.0,0.028987832451549483,,0.0
2025-02-17,0.07231033469232388,39267674193,0,0.0,0.0,0.0,0.07231033469232388,,0.0
2025-02-24,0.09401059412613483,39267674193,0,0.0,0.0,0.0,0.09401059412613483,,0.0
2025-02-03,-0.0086696370124415,39267674431,0,0.0,0.0,-0.0,0.0086696370124415,,0.0
2025-02-10,0.08388913005124878,39267674431,0,0.0,0.0,0.0,0.08388913005124878,,0.0
2025-02-17,0.20291716448737127,39267674431,0,0.0,0.0,0.0,0.20291716448737127,,0.0
2025-02-24,0.250679811588381,39267674431,0,0.0,0.0,0.0,0.250679811588381,,0.0
2025-02-03,0.23798899827266742,39267674723,0,0.0,0.0,0.0,0.23798899827266742,,0.0
2025-02-10,0.2802175150890008,39267674723,0,0.0,0.0,0.0,0.2802175150890008,,0.0
2025-02-17,0.25886217346249424,39267674723,0,0.0,0.0,0.0,0.25886217346249424,,0.0
2025-02-24,0.20192864303662506,39267674723,2,0.0,0.0,0.0,1.798071356963375,0.8990356784816875,0.0
2025-02-03,0.4020729310131713,39267675034,0,0.0,0.0,0.0,0.4020729310131713,,0.0
2025-02-10,0.4081280746826489,39267675034,0,0.0,0.0,0.0,0.4081280746826489,,0.0
2025-02-17,0.37802615814146456,39267675034,0,0.0,0.0,0.0,0.37802615814146456,,0.0
2025-02-24,0.37261417930557006,39267675034,0,0.0,0.0,0.0,0.37261417930557006,,0.0
2025-02-03,2.361933377818292,39814768574,1,,0.0,0.0,1.3619333778182918,1.3619333778182918,
2025-02-10,2.3174530915505107,39814768574,2,,0.0,0.0,0.3174530915505107,0.15872654577525536,
2025-02-17,1.7210260471600651,39814768574,3,,0.0,0.0,1.2789739528399349,0.42632465094664496,
2025-02-24,1.2299775196146423,39814768574,2,,0.0,0.0,0.7700224803853577,0.38501124019267885,
2025-02-03,1.0843988570445247,41844855621,2,,0.0,0.0,0.9156011429554753,0.45780057147773767,
2025-02-10,0.7771652379173484,41844855621,3,,0.0,0.0,2.222834762082652,0.7409449206942172,
2025-02-17,0.500162569111911,41844855621,0,,0.0,0.0,0.500162569111911,,
2025-02-24,0.4726155894118573,41844855621,1,,0.0,0.0,0.5273844105881427,0.5273844105881427,
2025-02-03,0.7688554186583292,41911928478,0,0.0,0.0,0.0,0.7688554186583292,,0.0
2025-02-10,0.8000115508791565,41911928478,0,0.0,0.0,0.0,0.8000115508791565,,0.0
2025-02-17,1.0183300799615345,41911928478,1,0.0,0.0,0.0,0.018330079961534462,0.018330079961534462,0.0
2025-02-24,1.2541789548353321,41911928478,0,0.0,0.0,0.0,1.2541789548353321,,0.0
2025-02-03,1.0755427669017568,42997381110,0,0.0,0.0,0.0,1.0755427669017568,,0.0
2025-02-10,1.1928856050335277,42997381110,0,0.0,0.0,0.0,1.1928856050335277,,0.0
2025-02-17,1.2863055980253681,42997381110,0,0.0,0.0,0.0,1.2863055980253681,,0.0
2025-02-24,1.3124029642224253,42997381110,0,0.0,0.0,0.0,1.3124029642224253,,0.0
2025-02-03,2.378533587961017,42997428553,3,0.0,0.0,0.0,0.6214664120389828,0.20715547067966092,0.0
2025-02-10,2.190481041319346,42997428553,4,,0.0,0.0,1.8095189586806542,0.45237973967016354,
2025-02-17,2.4235924878018316,42997428553,3,,0.0,0.0,0.5764075121981684,0.19213583739938947,
2025-02-24,2.8976562159824533,42997428553,1,0.0,0.0,0.0,1.8976562159824533,1.8976562159824533,0.0
2025-02-03,0.3341098036848348,40545530187,1,,0.0,0.0,0.6658901963151652,0.6658901963151652,
2025-02-10,0.2025693316823901,40545530187,0,0.0,0.0,0.0,0.2025693316823901,,0.0
2025-02-17,0.2749781459385903,40545530187,1,0.0,0.0,0.0,0.7250218540614097,0.7250218540614097,0.0
2025-02-24,0.41034178059014453,40545530187,0,,0.0,0.0,0.41034178059014453,,
2025-02-03,0.0976815224579053,40545530450,0,0.0,0.0,0.0,0.0976815224579053,,0.0
2025-02-10,0.12970165840235673,40545530450,0,0.0,0.0,0.0,0.12970165840235673,,0.0
2025-02-17,0.10683809000344051,40545530450,0,0.0,0.0,0.0,0.10683809000344051,,0.0
2025-02-24,0.0738117434383944,40545530450,0,0.0,0.0,0.0,0.0738117434383944,,0.0
2025-02-03,0.827139681003695,4079053893,0,0.0,0.0,0.0,0.827139681003695,,0.0
2025-02-10,0.9540862888992261,4079053893,0,0.0,0.0,0.0,0.9540862888992261,,0.0
2025-02-17,1.1053065943715978,4079053893,0,0.0,0.0,0.0,1.1053065943715978,,0.0
2025-02-24,1.2992085861013618,4079053893,0,0.0,0.0,0.0,1.2992085861013618,,0.0
